Date,BTC_Price,DOW_Price,NASDAQ_Price,GOLD_Price,USD_Price,US_BCI,US_CCI,US2TB,US30TB,ETH,XRP,US_INTR,S&P,BTCCash,LTC,Gsearch
2017-03-06,1279.3,20954.34,5849.18,1224.5,101.64,100.71,101.25,108.32,150.31,19.51,0.01,1.25,2375.31,0,4.1,8
2017-03-07,1232.4,20924.76,5833.93,1215.1,101.81,100.71,101.25,108.29,150.09,18.88,0.01,1.25,2368.39,0,3.99,8
2017-03-08,1149.3,20855.73,5837.55,1208.5,102.08,100.71,101.25,108.24,149.16,16.51,0.01,1.25,2362.98,0,3.86,8
2017-03-09,1190.4,20858.19,5838.81,1202.4,101.85,100.71,101.25,108.23,148.06,17.75,0.01,1.25,2364.87,0,3.92,8
2017-03-10,1113.6,20902.98,5861.73,1200.7,101.25,100.71,101.25,108.25,148.06,19.18,0.01,1.25,2372.6,0,3.8,8
2017-03-13,1238.5,20881.48,5875.78,1202.4,101.31,100.71,101.25,108.24,147.62,28.4,0.01,1.25,2373.47,0,4.4,8
2017-03-14,1245,20837.37,5856.82,1201.9,101.57,100.71,101.25,108.23,148.12,28.66,0.01,1.25,2365.45,0,4.19,8
2017-03-15,1256.1,20950.1,5900.05,1203.8,100.58,100.71,101.25,108.35,149.62,34.8,0.01,1.25,2385.26,0,4.33,8
2017-03-16,1169,20934.55,5900.76,1230.2,100.19,100.71,101.25,108.32,149.25,45.07,0.01,1.25,2381.38,0,4.31,8
2017-03-17,1068.4,20914.62,5901,1233.2,100.11,100.71,101.25,108.33,149.75,44.65,0.01,1.25,2378.25,0,4.12,8
2017-03-20,1039,20905.86,5901.53,1237.2,100.23,100.71,101.25,108.37,150.34,42.06,0.01,1.25,2373.47,0,4.18,8
2017-03-21,1115,20668.01,5793.82,1249.6,99.61,100.71,101.25,108.41,151.28,42.45,0.01,1.25,2344.02,0,4.04,8
2017-03-22,1039.1,20661.3,5821.64,1252.8,99.47,100.71,101.25,108.45,151.97,41.46,0.01,1.25,2348.45,0,3.94,8
2017-03-23,1033,20656.58,5817.69,1250.1,99.56,100.71,101.25,108.47,150.53,43.14,0.01,1.25,2345.96,0,3.96,8
2017-03-24,943.1,20596.72,5828.74,1251.7,99.44,100.71,101.25,108.47,151.09,54.01,0.01,1.25,2343.98,0,4.11,8
2017-03-27,1042.7,20550.98,5840.37,1258.8,98.97,100.71,101.25,108.46,151.47,48.93,0.01,1.25,2341.59,0,4.08,8
2017-03-28,1044.7,20701.5,5875.14,1258.8,99.55,100.71,101.25,108.41,150.78,50.16,0.01,1.25,2358.57,0,4.2,8
2017-03-29,1041.8,20659.32,5897.55,1256.8,99.84,100.71,101.25,108.48,151.22,52.88,0.01,1.25,2361.13,0,4.3,8
2017-03-30,1041,20728.49,5914.34,1248,100.28,100.71,101.25,108.43,150.53,51.62,0.01,1.25,2368.06,0,7.89,8
2017-03-31,1081.7,20663.22,5911.74,1251.2,100.22,100.71,101.25,108.51,150.84,49.72,0.02,1.25,2362.72,0,7.25,8
2017-04-03,1150.2,20650.21,5894.68,1254,100.41,100.56,101.21,108.27,151.75,44.28,0.03,1.25,2358.84,0,8.61,7
2017-04-04,1145,20689.24,5898.61,1258.4,100.43,100.56,101.21,108.26,151.66,44.41,0.04,1.25,2360.16,0,9.15,7
2017-04-05,1140.6,20648.15,5864.48,1248.5,100.44,100.56,101.21,108.26,151.5,45.35,0.04,1.25,2352.95,0,13,7
2017-04-06,1191.5,20662.95,5878.95,1253.3,100.57,100.56,101.21,108.27,151.72,43.11,0.03,1.25,2357.49,0,10.87,7
2017-04-07,1196.6,20656.1,5877.81,1257.3,101.12,100.56,101.21,108.19,151.5,42.25,0.04,1.25,2355.54,0,9.89,7
2017-04-10,1220.3,20658.02,5880.93,1253.9,100.95,100.56,101.21,108.21,151.78,44.17,0.03,1.25,2357.16,0,9.87,7
2017-04-11,1235.6,20651.3,5866.77,1274.2,100.62,100.56,101.21,108.3,152.97,44.21,0.03,1.25,2353.78,0,9.71,7
2017-04-12,1227.4,20591.86,5836.16,1278.1,100.71,100.56,101.21,108.3,153,46.85,0.04,1.25,2344.93,0,11.69,7
2017-04-13,1187,20453.25,5805.15,1288.5,100.46,100.56,101.21,108.37,154,50.65,0.03,1.25,2328.95,0,11.05,7
2017-04-14,1206.8,20453.25,5805.15,1289.65,100.46,100.56,101.21,108.37,154,48.5,0.03,1.25,2328.95,0,11.61,7
2017-04-17,1240,20636.92,5856.79,1291.9,100.19,100.56,101.21,108.38,153.47,49.52,0.03,1.25,2349.01,0,11.15,7
2017-04-18,1265.4,20523.28,5849.47,1294.1,99.4,100.56,101.21,108.45,155.16,52.42,0.03,1.25,2342.19,0,10.95,7
2017-04-19,1260.5,20404.49,5863.03,1283.4,99.64,100.56,101.21,108.45,154.75,49.66,0.03,1.25,2338.17,0,10.21,7
2017-04-20,1308.4,20578.71,5916.78,1283.8,99.69,100.56,101.21,108.41,154.16,51.96,0.03,1.25,2355.84,0,10.99,7
2017-04-21,1325.6,20547.76,5910.52,1289.1,99.88,100.56,101.21,108.44,154.16,51.37,0.04,1.25,2348.69,0,12.12,7
2017-04-24,1345,20763.89,5983.82,1277.5,98.97,100.56,101.21,108.34,153.44,53.54,0.03,1.25,2374.15,0,15.07,7
2017-04-25,1370.3,20996.12,6025.49,1267.2,98.65,100.56,101.21,108.27,152.41,53.9,0.04,1.25,2388.61,0,15.53,7
2017-04-26,1399.3,20975.09,6025.23,1264.2,98.92,100.56,101.21,108.3,152.66,57.31,0.04,1.25,2387.45,0,15.09,7
2017-04-27,1440.3,20981.33,6048.94,1265.9,98.95,100.56,101.21,108.33,152.72,68,0.04,1.25,2388.77,0,14.98,7
2017-04-28,1415.6,20940.51,6047.61,1268.3,98.9,100.56,101.21,108.3,152.97,76,0.05,1.25,2384.2,0,14.75,7
2017-05-01,1533.1,20913.46,6091.6,1255.5,98.93,100.56,101.14,108.27,152,81.4,0.06,1.25,2388.33,0,16.47,16
2017-05-02,1560,20949.89,6095.37,1257,98.83,100.56,101.14,108.32,152.75,82.01,0.06,1.25,2391.17,0,16.24,16
2017-05-03,1617.8,20957.9,6072.55,1248.5,99.08,100.56,101.14,108.26,152.81,85.79,0.07,1.25,2388.13,0,22.01,16
2017-05-04,1607.1,20951.47,6075.34,1228.6,98.65,100.56,101.14,108.22,151.72,99.2,0.08,1.25,2389.52,0,24.16,16
2017-05-05,1545.1,21006.94,6100.76,1226.9,98.53,100.56,101.14,108.21,151.81,91.5,0.09,1.25,2399.29,0,26.33,16
2017-05-08,1703.2,21012.28,6102.66,1227.1,98.94,100.56,101.14,108.2,151.31,88.97,0.2,1.25,2399.38,0,28.86,16
2017-05-09,1760,20975.78,6120.59,1216.1,99.54,100.56,101.14,108.15,150.75,88.94,0.16,1.25,2396.92,0,33.2,16
2017-05-10,1796.8,20943.11,6129.14,1218.9,99.56,100.56,101.14,108.15,150.53,88.33,0.19,1.25,2399.63,0,32.85,16
2017-05-11,1853.9,20919.42,6115.96,1224.2,99.5,100.56,101.14,108.17,150.62,89.38,0.19,1.25,2394.44,0,30.69,16
2017-05-12,1735,20896.61,6121.23,1227.7,99.13,100.56,101.14,108.29,151.44,86.99,0.21,1.25,2390.9,0,27.21,16
2017-05-15,1772.5,20981.94,6149.67,1230,98.8,100.56,101.14,108.27,151.28,92.56,0.28,1.25,2402.32,0,25.61,16
2017-05-16,1785.7,20979.75,6169.87,1236.4,98,100.56,101.14,108.27,151.59,88.17,0.36,1.25,2400.67,0,23.6,16
2017-05-17,1870,20606.93,6011.24,1258.7,97.46,100.56,101.14,108.39,153.78,89.67,0.39,1.25,2357.03,0,25.3,16
2017-05-18,1941.5,20663.02,6055.13,1252.8,97.77,100.56,101.14,108.35,153.81,98.6,0.37,1.25,2365.72,0,28.58,16
2017-05-19,1966.5,20804.84,6083.7,1253.6,97.03,100.56,101.14,108.34,153.84,124.4,0.32,1.25,2381.73,0,27.55,16
2017-05-22,2085.5,20894.83,6133.62,1264.8,96.88,100.56,101.14,108.34,153.78,154.92,0.3,1.25,2394.02,0,24.71,16
2017-05-23,2249.3,20937.91,6138.71,1258.9,97.26,100.56,101.14,108.28,153.28,168.24,0.32,1.25,2398.42,0,31.06,16
2017-05-24,2394.8,21012.42,6163.02,1256.5,97.15,100.56,101.14,108.33,153.53,183.88,0.29,1.25,2404.39,0,34.31,16
2017-05-25,2252,21082.95,6205.26,1259.8,97.18,100.56,101.14,108.33,153.84,168.71,0.23,1.25,2415.07,0,29.64,16
2017-05-26,2127.3,21080.28,6210.19,1271.4,97.36,100.56,101.14,108.31,153.91,152.8,0.26,1.25,2415.82,0,25.93,16
2017-05-28,2056.6,21080.28,6210.19,1268.22,97.36,100.56,101.14,108.44,153.91,161.91,0.22,1.25,2415.82,0,24.73,16
2017-05-29,2207.4,21080.28,6210.19,1266.69,97.36,100.56,101.14,108.44,152.83,189.99,0.22,1.25,2415.82,0,25.77,16
2017-05-30,2146.7,21029.47,6203.19,1265.7,97.21,100.56,101.14,108.34,154.59,224.69,0.2,1.25,2412.91,0,24.11,16
2017-05-31,2191.8,21008.65,6198.52,1275.4,96.85,100.56,101.14,108.35,155.12,218.34,0.24,1.25,2411.8,0,25.88,16
2017-06-01,2311.6,21144.18,6246.83,1270.1,97.14,100.73,101.03,108.31,154.84,211.4,0.32,1.25,2430.06,0,27.74,17
2017-06-02,2405.9,21206.29,6305.8,1280.2,96.67,100.73,101.03,108.34,156.16,214.77,0.29,1.25,2439.07,0,27.9,17
2017-06-05,2636.2,21184.04,6295.68,1282.7,96.75,100.73,101.03,108.3,155.66,242.16,0.28,1.25,2436.1,0,30.7,17
2017-06-06,2843.6,21136.23,6275.06,1297.5,96.59,100.73,101.03,108.33,156.28,261.89,0.28,1.25,2429.33,0,30.1,17
2017-06-07,2642.6,21173.69,6297.38,1293.2,96.71,100.73,101.03,108.3,155.84,250.7,0.27,1.25,2433.14,0,28.6,17
2017-06-08,2782.1,21182.53,6321.76,1279.5,96.9,100.73,101.03,108.29,155.56,256.95,0.28,1.25,2433.79,0,30.08,17
2017-06-09,2809,21271.97,6207.92,1271.4,97.24,100.73,101.03,108.28,155.53,278.41,0.28,1.25,2431.77,0,29.56,17
2017-06-12,2571.8,21235.67,6175.47,1268.9,97.12,100.73,101.03,108.25,155.28,386.9,0.24,1.25,2429.39,0,29.06,17
2017-06-13,2676.4,21328.47,6220.37,1268.6,96.94,100.73,101.03,108.26,155.31,382.7,0.26,1.25,2440.35,0,30.32,17
2017-06-14,2395,21374.56,6194.89,1275.9,96.92,100.73,101.03,108.3,156.91,335.95,0.25,1.25,2437.92,0,28.81,17
2017-06-15,2377.4,21359.9,6165.5,1254.6,97.44,100.73,101.03,108.26,156.72,338.7,0.24,1.25,2432.46,0,28.97,17
2017-06-16,2437,21384.28,6151.76,1256.5,97.15,100.73,101.03,108.3,156.88,348.44,0.25,1.25,2433.15,0,33.89,17
2017-06-19,2580.8,21528.99,6239.01,1246.7,97.33,100.73,101.03,108.24,156.66,355.5,0.28,1.25,2453.46,0,47.63,17
2017-06-20,2712.2,21467.14,6188.03,1243.5,97.41,100.73,101.03,108.27,157.62,344.15,0.3,1.25,2437.03,0,45.63,17
2017-06-21,2621.2,21410.03,6233.95,1245.8,97.22,100.73,101.03,108.31,157.59,321.66,0.27,1.25,2435.61,0,44,17
2017-06-22,2672.8,21397.29,6236.69,1249.4,97.3,100.73,101.03,108.27,156.47,320.94,0.28,1.25,2434.5,0,45.98,17
2017-06-23,2674.9,21394.76,6265.25,1256.4,96.94,100.73,101.03,108.3,156.62,324.37,0.29,1.25,2438.3,0,46.03,17
2017-06-26,2394.6,21409.55,6247.15,1246.4,97.12,100.73,101.03,108.31,156.91,251.3,0.25,1.25,2439.07,0,38.15,17
2017-06-27,2521.2,21310.66,6146.62,1246.9,96.09,100.73,101.03,108.29,155.69,279,0.26,1.25,2419.38,0,40.5,17
2017-06-28,2518.2,21454.61,6234.41,1249.1,95.74,100.73,101.03,108.27,155,311.62,0.26,1.25,2440.69,0,42,17
2017-06-29,2470.1,21287.03,6144.35,1245.8,95.37,100.73,101.03,108.3,154.25,285.3,0.25,1.25,2419.7,0,40.2,17
2017-06-30,2420.7,21349.63,6140.42,1242.3,95.42,100.73,101.03,108.34,153.69,275.62,0.24,1.25,2423.41,0,39.49,17
2017-07-03,2524,21479.27,6110.06,1219.2,95.97,100.89,101,107.98,153.06,273.99,0.25,1.25,2429.01,0,45.51,15
2017-07-04,2582.6,21479.27,6110.06,1227.55,95.97,100.89,101,108.15,153.24,266.68,0.25,1.25,2429.01,0,54.89,15
2017-07-05,2598.5,21478.17,6150.85,1221.7,96.06,100.89,101,107.98,153.34,264.77,0.25,1.25,2432.54,0,53.4,15
2017-07-06,2593.1,21320.04,6089.46,1223.3,95.58,100.89,101,107.99,152.28,265.35,0.25,1.25,2409.75,0,51.2,15
2017-07-07,2479.3,21414.34,6153.08,1209.7,95.79,100.89,101,107.98,151.66,238.38,0.23,1.25,2425.18,0,46.21,15
2017-07-10,2318.3,21408.52,6176.39,1213.2,95.78,100.89,101,108.02,152,202,0.18,1.25,2427.43,0,44.74,15
2017-07-11,2282.1,21409.07,6193.31,1214.7,95.42,100.89,101,108.06,152.06,188.63,0.18,1.25,2425.53,0,43.92,15
2017-07-12,2374.4,21532.14,6261.17,1219.1,95.51,100.89,101,108.12,152.78,223.92,0.2,1.25,2443.25,0,47,15
2017-07-13,2329,21553.09,6274.44,1217.3,95.51,100.89,101,108.1,152.19,205,0.19,1.25,2447.83,0,45.48,15
2017-07-14,2205.1,21637.74,6312.47,1227.5,94.93,100.89,101,108.11,152.62,196.49,0.18,1.25,2459.27,0,42.78,15
2017-07-17,2219,21629.72,6314.43,1233.7,94.9,100.89,101,108.12,152.88,190.16,0.17,1.25,2459.14,0,42.36,15
2017-07-18,2302.1,21574.73,6344.31,1241.9,94.4,100.89,101,108.14,153.84,226.56,0.18,1.25,2460.61,0,43.5,15
2017-07-19,2253.1,21640.75,6385.04,1242,94.59,100.89,101,108.13,153.94,194.63,0.16,1.25,2473.83,0,40.19,15
2017-07-20,2856.3,21611.78,6390,1245.5,94.12,100.89,101,108.13,154.06,227.29,0.19,1.25,2473.45,0,44.72,15
2017-07-21,2664,21580.07,6387.75,1254.9,93.68,100.89,101,108.16,154.78,216.11,0.18,1.25,2472.54,0,45.4,15
2017-07-24,2769.7,21513.17,6410.81,1254.3,93.8,100.89,101,108.13,154.25,226.59,0.19,1.25,2469.91,0,45.01,15
2017-07-25,2560.9,21613.43,6412.17,1258.5,93.89,100.89,101,108.08,152.62,202.7,0.17,1.25,2477.13,0,42.21,15
2017-07-26,2525.7,21711.01,6422.75,1255.6,93.5,100.89,101,108.17,153.16,203.33,0.17,1.25,2477.83,0,41.99,15
2017-07-27,2664.9,21796.55,6382.19,1266.5,93.72,100.89,101,108.16,152.59,202.54,0.17,1.25,2475.42,0,41.87,15
2017-07-28,2784.8,21830.31,6374.68,1275.3,93.11,100.89,101,108.18,153.19,191.2,0.16,1.25,2472.1,0,40.35,15
2017-07-31,2856,21891.12,6348.12,1273.4,92.72,100.89,101,108.17,152.97,200.81,0.16,1.25,2470.3,0,42.27,15
2017-08-01,2731.2,21963.92,6362.94,1279.4,92.9,101.14,101.1,108.19,154.03,225.97,0.18,1.25,2476.35,0,43.18,22
2017-08-02,2702,22016.24,6362.65,1278.4,92.7,101.14,101.1,108.15,154.22,218,0.17,1.25,2477.57,0,41.82,22
2017-08-03,2790.3,22026.1,6340.34,1274.4,92.71,101.14,101.1,108.2,155,224.79,0.17,1.25,2472.16,327.4,42.49,22
2017-08-04,2860,22092.81,6351.56,1264.6,93.42,101.14,101.1,108.16,154.09,220.73,0.17,1.25,2476.83,220.61,43.07,22
2017-08-07,3396.7,22118.42,6383.77,1264.7,93.31,101.14,101.1,108.17,154.31,269.51,0.18,1.25,2480.91,320,45.99,22
2017-08-08,3415,22085.34,6370.46,1262.6,93.52,101.14,101.1,108.15,153.72,295.83,0.2,1.25,2474.92,342.23,49.06,22
2017-08-09,3339.9,22048.7,6352.33,1279.3,93.43,101.14,101.1,108.2,154.72,293.99,0.18,1.25,2474.02,301,47.69,22
2017-08-10,3407.9,21844.01,6216.87,1290.1,93.3,101.14,101.1,108.2,155.34,295.97,0.18,1.25,2438.21,273.11,47.2,22
2017-08-11,3644.1,21858.32,6256.56,1294,92.96,101.14,101.1,108.29,155.47,308.81,0.18,1.25,2441.32,325.54,47.08,22
2017-08-14,4319.5,21993.71,6340.23,1290.4,93.31,101.14,101.1,108.23,155.16,298.22,0.17,1.25,2465.84,299.3,45.59,22
2017-08-15,4151.9,21998.99,6333.01,1279.7,93.76,101.14,101.1,108.17,154.41,286,0.16,1.25,2464.61,297.01,43.1,22
2017-08-16,4386.3,22024.87,6345.11,1282.9,93.44,101.14,101.1,108.22,155.06,301.34,0.16,1.25,2468.11,299.99,43.8,22
2017-08-17,4260,21750.73,6221.91,1292.4,93.53,101.14,101.1,108.24,155.69,299,0.16,1.25,2430.01,444,43.88,22
2017-08-18,4090.2,21674.51,6216.53,1291.6,93.36,101.14,101.1,108.23,155.84,292,0.16,1.25,2425.55,686.28,46.69,22
2017-08-21,4002.5,21703.75,6213.13,1296.7,93.01,101.14,101.1,108.27,156.16,322.24,0.2,1.25,2428.37,606.04,47.99,22
2017-08-22,4074,21899.89,6297.48,1291,93.46,101.14,101.1,108.23,155.59,312.54,0.24,1.25,2452.51,686.12,46.43,22
2017-08-23,4129.1,21812.09,6278.41,1294.7,93.07,101.14,101.1,108.27,156.5,316.5,0.25,1.25,2444.04,674,53.31,22
2017-08-24,4325.2,21783.4,6271.33,1292,93.2,101.14,101.1,108.22,156.09,325.62,0.22,1.25,2438.97,618.8,51.09,22
2017-08-25,4351.5,21813.67,6265.64,1297.9,92.68,101.14,101.1,108.22,156.53,328.7,0.22,1.25,2443.05,632.2,51.11,22
2017-08-28,4383.8,21808.4,6283.02,1315.3,92.14,101.14,101.1,108.24,156.75,347.09,0.23,1.25,2444.24,590.7,62.38,22
2017-08-29,4587.1,21865.37,6301.89,1318.9,92.18,101.14,101.1,108.28,156.94,372,0.22,1.25,2446.3,544.12,63.75,22
2017-08-30,4569,21892.43,6368.31,1314.1,92.82,101.14,101.1,108.27,156.91,382.78,0.23,1.25,2457.59,579.61,66.12,22
2017-08-31,4718.2,21948.1,6428.66,1322.2,92.63,101.14,101.1,108.27,157.38,387.3,0.26,1.25,2471.65,593.32,73.23,22
2017-09-01,4904.9,21987.56,6435.33,1330.4,92.77,101.3,101.23,108.23,156.47,390.35,0.25,1.25,2476.55,628.01,89.23,22
2017-09-03,4595,21987.56,6435.33,1341.22,92.77,101.3,101.23,108.32,155.45,350.63,0.23,1.25,2476.55,610.71,79.44,22
2017-09-04,4200.4,21987.56,6435.33,1338.08,92.77,101.3,101.23,108.3,155.36,295.81,0.2,1.25,2476.55,518.98,71.25,22
2017-09-05,4374.9,21753.31,6375.57,1344.5,92.23,101.3,101.23,108.34,158.28,316.18,0.22,1.25,2457.85,545,74.19,22
2017-09-06,4589.1,21807.64,6393.31,1339,92.25,101.3,101.23,108.33,157.62,337.36,0.23,1.25,2465.54,644.51,81.47,22
2017-09-07,4613.5,21784.78,6397.87,1350.3,91.64,101.3,101.23,108.38,158.66,334.1,0.23,1.25,2465.1,665.94,80.23,22
2017-09-08,4305.8,21797.79,6360.19,1351.2,91.33,101.3,101.23,108.41,158.56,304,0.21,1.25,2461.43,604,73.7,22
2017-09-11,4203,22057.37,6432.26,1335.7,91.85,101.3,101.23,108.32,157.28,297.19,0.21,1.25,2488.11,555,68.28,22
2017-09-12,4142.9,22118.86,6454.28,1332.7,91.86,101.3,101.23,108.29,156.53,293.9,0.21,1.25,2496.48,538.98,66,22
2017-09-13,3849.7,22158.18,6460.19,1328,92.51,101.3,101.23,108.26,156.09,275.48,0.2,1.25,2498.37,505.96,61.8,22
2017-09-14,3238.1,22203.48,6429.08,1329.3,92.11,101.3,101.23,108.23,156.25,222.5,0.17,1.25,2495.62,386.77,45.42,22
2017-09-15,3698,22268.34,6448.47,1325.2,91.86,101.3,101.23,108.19,156.31,258.68,0.18,1.25,2500.23,429.77,52.29,22
2017-09-18,4084.1,22331.35,6454.64,1310.8,91.85,101.3,101.23,108.16,155.62,296.81,0.19,1.25,2503.87,487.65,56.3,22
2017-09-19,3900,22370.8,6461.32,1310.6,91.56,101.3,101.23,108.15,155.41,282.63,0.18,1.25,2506.65,531.49,52.95,22
2017-09-20,3873.2,22412.59,6456.04,1316.4,92.3,101.3,101.23,108.09,155.34,283.5,0.18,1.25,2508.24,477.9,51.57,22
2017-09-21,3603.4,22359.23,6422.69,1294.8,92.05,101.3,101.23,108.08,153.88,256.67,0.17,1.25,2500.6,415.8,46.61,22
2017-09-22,3598.5,22349.59,6426.92,1297.5,91.97,101.3,101.23,108.09,154.09,262.19,0.17,1.25,2502.22,409.5,47.81,22
2017-09-25,3930,22296.09,6370.59,1311.5,92.44,101.3,101.23,108.06,154.91,295.2,0.18,1.25,2496.66,451.3,52.22,22
2017-09-26,3879.1,22284.32,6380.16,1301.7,92.78,101.3,101.23,108.1,154.78,289.28,0.19,1.25,2496.84,450,52.34,22
2017-09-27,4205.4,22340.71,6453.26,1287.8,93.17,101.3,101.23,108.08,152.94,309.75,0.21,1.25,2507.04,463,56.88,22
2017-09-28,4190,22381.2,6453.45,1288.7,92.93,101.3,101.23,108.12,152.78,302.63,0.2,1.25,2510.06,458,54.87,22
2017-09-29,4169.9,22405.09,6495.96,1284.8,92.88,101.3,101.23,108.07,152.81,292.66,0.2,1.25,2519.36,441.67,52.62,22
2017-10-02,4400.1,22557.6,6516.72,1275.8,93.41,101.27,101.39,107.83,152.69,296.82,0.2,1.25,2529.12,420,53.37,24
2017-10-03,4311.1,22641.67,6531.71,1274.6,93.41,101.27,101.39,107.84,152.62,291.69,0.2,1.25,2534.58,401.01,52.15,24
2017-10-04,4215.1,22661.64,6534.63,1276.8,93.28,101.27,101.39,107.83,152.56,291.4,0.21,1.25,2537.74,355.85,51.16,24
2017-10-05,4315.4,22775.39,6585.36,1273.2,93.8,101.27,101.39,107.8,152.25,295.12,0.24,1.25,2552.07,354.49,51.67,24
2017-10-06,4371,22773.67,6590.18,1274.9,93.64,101.27,101.39,107.77,151.91,308.43,0.23,1.25,2549.33,363.62,52.12,24
2017-10-09,4782.3,22761.07,6579.73,1285,93.5,101.27,101.39,107.77,152.09,297.4,0.25,1.25,2544.73,312.3,50.04,24
2017-10-10,4777,22830.68,6587.25,1293.8,93.1,101.27,101.39,107.79,152.5,299.32,0.26,1.25,2550.64,317.29,50.4,24
2017-10-11,4824.9,22872.89,6603.55,1288.9,92.83,101.27,101.39,107.76,152.56,303.2,0.26,1.25,2555.24,313.52,50.81,24
2017-10-12,5428.5,22841.01,6591.51,1296.5,92.9,101.27,101.39,107.77,153.09,303.06,0.25,1.25,2550.93,310,59.58,24
2017-10-13,5636.8,22871.72,6605.8,1304.6,92.94,101.27,101.39,107.79,154,337.46,0.26,1.25,2553.17,320.57,58.9,24
2017-10-16,5764.4,22956.96,6624.01,1303,93.16,101.27,101.39,107.7,153.72,334.46,0.26,1.25,2557.64,314.24,64.72,24
2017-10-17,5597.1,22997.44,6623.66,1286.2,93.35,101.27,101.39,107.7,154.06,315.65,0.23,1.25,2559.36,368.53,59.19,24
2017-10-18,5565,23157.6,6624.22,1283,93.23,101.27,101.39,107.68,153.03,313.45,0.22,1.25,2561.26,338.6,60.67,24
2017-10-19,5694,23163.04,6605.07,1290,93.12,101.27,101.39,107.71,153.53,306.97,0.21,1.25,2562.1,329.53,59.84,24
2017-10-20,5984.5,23328.63,6629.05,1280.5,93.58,101.27,101.39,107.67,152.19,302.61,0.21,1.25,2575.21,325,60.12,24
2017-10-23,5906.9,23273.96,6586.83,1280.9,93.81,101.27,101.39,107.71,152.34,284.85,0.19,1.25,2564.98,312.47,54.76,24
2017-10-24,5509.5,23441.76,6598.43,1278.3,93.66,101.27,101.39,107.7,151.69,296.3,0.2,1.25,2569.13,322.32,55.61,24
2017-10-25,5720,23329.46,6563.89,1279,93.58,101.27,101.39,107.66,150.91,295.46,0.2,1.25,2557.15,328.93,56.36,24
2017-10-26,5890,23400.86,6556.77,1269.6,94.51,101.27,101.39,107.64,150.72,295.1,0.2,1.25,2560.4,335.98,55.56,24
2017-10-27,5759.6,23434.19,6701.26,1271.8,94.82,101.27,101.39,107.68,151.19,295.99,0.2,1.25,2581.07,364.2,55.24,24
2017-10-30,6125.3,23348.74,6698.96,1277.7,94.45,101.27,101.39,107.72,152.38,307,0.2,1.25,2572.83,444.11,56.4,24
2017-10-31,6458.3,23377.24,6727.67,1270.5,94.43,101.27,101.39,107.68,152.47,303.69,0.2,1.25,2575.26,435.21,55.41,24
2017-11-01,6727.3,23435.01,6716.53,1277.3,94.71,101.23,101.35,107.63,152.75,288.6,0.19,1.25,2579.36,532,53,45
2017-11-02,7019.9,23516.26,6714.94,1278.1,94.59,101.23,101.35,107.66,153.47,284.89,0.2,1.25,2579.85,573,54.35,45
2017-11-03,7278.4,23539.19,6764.44,1269.2,94.86,101.23,101.35,107.63,153.66,303.47,0.21,1.25,2587.84,626.37,56.19,45
2017-11-06,6955,23548.42,6786.44,1281.6,94.66,101.23,101.35,107.64,154.22,296.9,0.2,1.25,2591.13,587.86,54.6,45
2017-11-07,7103.3,23557.23,6767.78,1275.8,94.8,101.23,101.35,107.63,154.69,291.42,0.21,1.25,2590.64,603.58,60.61,45
2017-11-08,7442.4,23563.36,6789.12,1283.7,94.77,101.23,101.35,107.61,154.34,307.5,0.22,1.25,2594.38,618.89,62.46,45
2017-11-09,7126.2,23461.94,6750.05,1287.5,94.35,101.23,101.35,107.64,153.88,319.52,0.21,1.25,2584.62,650,64.4,45
2017-11-10,6542.2,23422.21,6750.94,1274.2,94.28,101.23,101.35,107.59,152.31,296.18,0.2,1.25,2582.3,993.89,59.32,45
2017-11-13,6474.6,23439.7,6757.6,1278.9,94.39,101.23,101.35,107.54,152.41,313.22,0.2,1.25,2584.84,1352.1,61.24,45
2017-11-14,6579.2,23409.47,6737.87,1282.9,93.72,101.23,101.35,107.52,152.88,334.28,0.2,1.25,2578.87,1252.3,62.33,45
2017-11-15,7278.3,23271.28,6706.21,1277.7,93.73,101.23,101.35,107.54,154,330.59,0.21,1.25,2564.62,1186.3,63.3,45
2017-11-16,7864.2,23458.36,6793.29,1278.2,93.85,101.23,101.35,107.49,153.56,330.76,0.23,1.25,2585.64,907.41,70.56,45
2017-11-17,7677.9,23358.24,6782.79,1296.5,93.58,101.23,101.35,107.48,153.78,331,0.22,1.25,2578.85,1172,67.5,45
2017-11-20,8245.1,23430.33,6790.71,1275.3,94,101.23,101.35,107.43,153.66,367.94,0.24,1.25,2582.14,1248.8,72.62,45
2017-11-21,8097.3,23590.83,6862.48,1286.2,93.88,101.23,101.35,107.39,154.09,360,0.23,1.25,2599.03,1171.3,70,45
2017-11-22,8230.1,23526.18,6867.36,1296.8,93.14,101.23,101.35,107.49,154.5,380.48,0.24,1.25,2597.08,1299.4,72.31,45
2017-11-23,7977.1,23526.18,6867.36,1291.66,93.14,101.23,101.35,107.53,154.64,405.19,0.24,1.25,2597.08,1663.4,73.3,45
2017-11-24,8191.6,23557.99,6889.16,1291.8,92.71,101.23,101.35,107.45,154.25,470.51,0.25,1.25,2602.42,1619,77.54,45
2017-11-27,9728.8,23580.78,6878.52,1298.9,92.83,101.23,101.35,107.48,154.34,473.44,0.25,1.25,2601.42,1585.2,91.38,45
2017-11-28,9898,23836.71,6912.36,1299.2,93.21,101.23,101.35,107.45,154.28,465.56,0.28,1.25,2627.04,1480,94.49,45
